members,K00626,K01848,K01849,K05606,K14534,K15016,K15019,K15020,M00375
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-090,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-102,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-114,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-118,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-127,0,2,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-129,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-171,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-174,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-187,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-209,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-221,0,0,0,0,0,0,0,7,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-249,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-275,0,2,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-276,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-284,0,0,0,4,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-286,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-313,11,0,0,0,2,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-314,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-316,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-318,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-332,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-344,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-347,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-348,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-361,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-364,0,2,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-372,0,0,2,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-381,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-393,2,2,0,2,0,0,0,0,0.17857142857142858
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-399,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-406,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-409,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-411,2,0,0,4,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-421,4,0,0,4,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-430,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-437,0,0,2,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-449,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-460,0,2,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-477,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-485,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-486,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-493,4,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-501,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-521,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-531,0,0,0,0,2,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-537,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-561,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-633,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-665,0,0,0,0,7,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-668,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-679,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-689,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-708,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-720,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-734,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-743,16,0,0,6,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-745,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-816,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-871,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-876,4,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-883,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-926,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-928,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-938,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-955,0,0,0,0,0,2,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-985,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-992,4,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-994,4,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-unbinned,11,2,0,4,0,0,0,0,0.17857142857142858
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-008,2,2,0,11,0,0,0,0,0.17857142857142858
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-023,4,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-029,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-077,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-083,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-084,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-088,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-090,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-092,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-099,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-101,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-107,6,0,4,6,0,0,0,0,0.17857142857142858
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-135,0,2,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-138,0,0,0,7,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-150,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-154,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-167,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-176,0,0,0,0,2,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-187,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-192,2,0,2,0,0,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-210,0,2,2,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-237,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-245,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-251,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-263,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-268,4,0,2,2,0,0,0,0,0.17857142857142858
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-275,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-279,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-283,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-298,0,0,0,7,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-299,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-306,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-311,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-316,4,4,4,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-317,0,2,0,2,0,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-334,0,0,0,7,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-335,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-338,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-347,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-352,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-376,2,2,0,0,0,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-377,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-379,2,0,0,0,0,0,0,7,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-382,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-384,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-386,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-392,0,2,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-401,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-403,0,2,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-405,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-407,4,0,2,6,0,0,0,0,0.17857142857142858
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-417,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-422,0,0,2,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-429,4,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-433,2,0,2,0,0,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-453,0,0,0,7,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-456,0,2,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-464,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-496,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-498,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-501,4,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-504,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-506,0,2,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-519,4,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-530,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-533,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-541,9,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-549,2,0,2,0,0,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-563,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-599,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-601,0,0,0,0,0,7,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-618,4,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-619,0,2,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-636,0,0,0,0,0,0,0,7,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-644,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-649,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-663,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-685,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-690,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-710,0,2,0,7,0,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-711,0,0,0,2,7,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-712,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-720,2,2,0,0,0,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-721,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-727,12,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-730,0,0,0,4,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-743,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-750,0,0,4,0,0,2,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-771,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-776,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-782,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-790,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-798,2,2,4,2,0,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-810,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-819,8,0,4,0,0,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-820,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-821,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-830,0,0,2,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-837,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-2_bin-unbinned,4,0,0,10,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-002,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-005,6,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-029,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-035,4,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-040,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-051,2,0,0,0,2,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-111,2,0,0,4,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-118,2,0,2,0,0,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-125,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-148,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-162,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-186,0,0,0,0,2,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-213,4,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-216,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-218,6,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-245,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-250,0,0,0,0,0,0,0,7,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-256,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-257,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-260,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-262,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-264,4,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-269,10,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-282,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-289,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-300,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-303,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-344,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-356,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-365,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-378,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-395,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-409,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-424,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-425,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-431,4,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-436,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-448,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-471,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-480,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-482,0,0,0,4,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-519,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-532,9,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-546,4,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-547,0,0,0,0,0,2,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-561,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-567,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-578,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-579,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-611,37,0,0,12,7,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-627,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-647,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-656,4,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-658,11,0,0,11,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-664,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-676,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-680,2,2,0,2,0,0,0,0,0.17857142857142858
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-3a_bin-687,7,0,0,0,0,0,0,0,0.07142857142857142
