members,K00024,K00169,K00170,K00172,K00239,K00240,K00241,K00626,K01007,K01595,K01677,K01678,K01902,K01903,K14534,K15016,M00374
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-308,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0.15384615384615385
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-309,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-314,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-323,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0.0
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-324,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-332,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-348,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0.038461538461538464
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-350,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-354,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-363,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-367,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-373,3,0,0,0,0,3,0,4,0,0,0,0,3,0,0,0,0.19230769230769232
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-386,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-400,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-405,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-410,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-413,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-418,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-419,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.15384615384615385
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-429,3,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0.19230769230769232
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-438,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-449,0,0,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0.15384615384615385
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-451,0,0,0,0,3,3,3,0,0,0,0,0,0,3,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-494,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-495,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-497,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-512,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-518,3,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0.11538461538461539
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-526,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.11538461538461539
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-538,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-562,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-566,3,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0.23076923076923078
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-577,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-593,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-600,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-628,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-631,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-642,0,0,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0.15384615384615385
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-651,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-653,3,0,0,0,0,3,3,4,0,0,0,0,3,6,0,0,0.23076923076923078
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-661,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0.15384615384615385
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-663,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.038461538461538464
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-666,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-688,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0.11538461538461539
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-689,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0.15384615384615385
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-695,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-701,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3a_bin-711,0,0,0,0,0,3,3,11,0,0,0,0,3,0,0,0,0.11538461538461539
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-006,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-007,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.038461538461538464
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-017,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-025,0,0,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0.15384615384615385
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-029,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-084,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-105,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-115,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-135,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0.038461538461538464
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-156,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-186,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0.038461538461538464
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-194,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-195,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-218,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0.11538461538461539
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-234,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-247,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0.038461538461538464
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-260,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-270,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0.19230769230769232
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-275,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-283,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.15384615384615385
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-290,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-293,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-297,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-306,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-314,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-322,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0.15384615384615385
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-341,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-349,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-359,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0.15384615384615385
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-368,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0.0
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-409,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-411,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0.15384615384615385
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-449,0,0,0,0,0,0,0,6,2,0,0,0,3,3,0,0,0.23076923076923078
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-452,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-454,3,0,0,0,0,3,3,6,0,0,0,0,3,0,0,0,0.19230769230769232
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-458,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-464,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-471,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-475,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-494,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-502,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-ClusterAss-3b_bin-505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.07692307692307693
ODEN-2013-BINNING-COASS_bin-3549,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-COASS_bin-4230,0,0,0,0,3,3,3,2,2,0,0,0,0,0,0,0,0.19230769230769232
ODEN-2013-BINNING-COASS_bin-4774,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
ODEN-2013-BINNING-COASS_bin-4811,0,0,0,0,0,3,0,4,0,0,0,0,3,3,0,0,0.15384615384615385
ODEN-2013-BINNING-COASS_bin-4911,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
ODEN-2013-BINNING-COASS_bin-5075,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-COASS_bin-5328,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.038461538461538464
ODEN-2013-BINNING-COASS_bin-5373,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-COASS_bin-5444,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-COASS_bin-5468,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-COASS_bin-5488,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-COASS_bin-5530,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0.038461538461538464
ODEN-2013-BINNING-COASS_bin-5660,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-COASS_bin-5665,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-COASS_bin-5711,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
ODEN-2013-BINNING-COASS_bin-5886,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.15384615384615385
ODEN-2013-BINNING-COASS_bin-6447,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0.07692307692307693
ODEN-2013-BINNING-COASS_bin-6457,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
ODEN-2013-BINNING-all-COASS_bin-03574,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.038461538461538464
ODEN-2013-BINNING-all-COASS_bin-03717,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0.038461538461538464
ODEN-2013-BINNING-all-COASS_bin-03761,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-all-COASS_bin-04438,0,0,0,0,3,3,3,2,2,0,0,0,0,0,0,0,0.19230769230769232
ODEN-2013-BINNING-all-COASS_bin-04757,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-all-COASS_bin-04825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.07692307692307693
ODEN-2013-BINNING-all-COASS_bin-05238,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-all-COASS_bin-05259,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-all-COASS_bin-05414,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-all-COASS_bin-05571,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.038461538461538464
ODEN-2013-BINNING-all-COASS_bin-05994,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-all-COASS_bin-06156,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
ODEN-2013-BINNING-all-COASS_bin-06252,0,0,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0.15384615384615385
ODEN-2013-BINNING-all-COASS_bin-06395,0,0,0,0,0,3,3,2,0,0,0,0,0,3,0,0,0.11538461538461539
ODEN-2013-BINNING-all-COASS_bin-06825,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-all-COASS_bin-07549,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0.07692307692307693
ODEN-2013-BINNING-all-COASS_bin-07581,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-all-COASS_bin-07908,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-all-COASS_bin-09164,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-all-COASS_bin-10618,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-11_bin-0224,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
ODEN-2013-BINNING-medium-11_bin-0370,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-11_bin-0501,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
ODEN-2013-BINNING-medium-11_bin-0507,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-11_bin-0518,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-11_bin-0602,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-11_bin-0603,0,0,0,0,3,3,3,0,0,2,0,0,0,0,0,0,0.11538461538461539
ODEN-2013-BINNING-medium-11_bin-0607,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-11_bin-0694,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-11_bin-0695,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-11_bin-0761,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
ODEN-2013-BINNING-medium-11_bin-0966,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-13_bin-1007,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-13_bin-1249,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-13_bin-1269,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.038461538461538464
ODEN-2013-BINNING-medium-13_bin-1358,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-13_bin-1441,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-13_bin-1514,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
ODEN-2013-BINNING-medium-13_bin-2026,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
ODEN-2013-BINNING-medium-13_bin-2049,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-13_bin-2452,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-13_bin-2522,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-20_bin-0563,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-20_bin-0606,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
ODEN-2013-BINNING-medium-20_bin-0761,0,0,0,0,3,0,6,0,0,0,0,0,0,3,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-22_bin-350,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
ODEN-2013-BINNING-medium-22_bin-417,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
ODEN-2013-BINNING-medium-22_bin-446,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-22_bin-482,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-24_bin-127,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-24_bin-306,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-3_bin-250,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-3_bin-334,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-3_bin-404,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-3_bin-472,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
ODEN-2013-BINNING-medium-3_bin-493,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
ODEN-2013-BINNING-medium-3_bin-508,3,0,0,0,0,0,0,2,0,2,0,0,3,0,0,0,0.2692307692307692
ODEN-2013-BINNING-medium-3_bin-625,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-3_bin-692,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-4_bin-0210,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
ODEN-2013-BINNING-medium-4_bin-0559,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
ODEN-2013-BINNING-medium-4_bin-0606,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-4_bin-0615,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0.038461538461538464
ODEN-2013-BINNING-medium-4_bin-0661,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-4_bin-0710,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-4_bin-0734,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-4_bin-0779,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
ODEN-2013-BINNING-medium-4_bin-0786,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-4_bin-0840,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-4_bin-1111,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-6_bin-288,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-6_bin-350,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.038461538461538464
ODEN-2013-BINNING-medium-6_bin-378,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
ODEN-2013-BINNING-medium-6_bin-429,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0.11538461538461539
ODEN-2013-BINNING-medium-6_bin-543,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0.11538461538461539
ODEN-2013-BINNING-medium-9_bin-0285,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0.11538461538461539
ODEN-2013-BINNING-medium-9_bin-0422,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-9_bin-0468,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
ODEN-2013-BINNING-medium-9_bin-0510,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
ODEN-2013-BINNING-medium-9_bin-0838,0,0,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0.15384615384615385
ODEN-2013-BINNING-medium-COASS_bin-3384,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-COASS_bin-4005,0,0,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0.15384615384615385
ODEN-2013-BINNING-medium-COASS_bin-4287,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
ODEN-2013-BINNING-medium-COASS_bin-4579,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.038461538461538464
ODEN-2013-BINNING-medium-COASS_bin-4706,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-COASS_bin-4792,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-COASS_bin-4902,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.038461538461538464
ODEN-2013-BINNING-medium-COASS_bin-4964,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-COASS_bin-5103,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
ODEN-2013-BINNING-medium-COASS_bin-5239,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-COASS_bin-5327,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-COASS_bin-5838,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-COASS_bin-5926,0,0,0,0,0,3,3,2,0,0,0,0,0,3,0,0,0.11538461538461539
ODEN-2013-BINNING-medium-COASS_bin-6181,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-COASS_bin-6233,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-COASS_bin-7205,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ODEN-2013-BINNING-medium-COASS_bin-8682,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ODIN-2013-BINNING-11_bin-06,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0.07692307692307693
