members,K00239,K00240,K00241,K01679,K01847,K01848,K01849,K01961,K01962,K01963,K02160,K05606,M00376
ODIN-2013-BINNING-22_bin-13,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
ODIN-2013-BINNING-22_bin-18,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
ODIN-2013-BINNING-22_bin-19,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
ODIN-2013-BINNING-22_bin-21,3,0,3,0,0,0,0,0,1,0,0,2,0.21296296296296294
ODIN-2013-BINNING-22_bin-27,0,0,0,0,1,0,0,0,0,0,0,2,0.2222222222222222
ODIN-2013-BINNING-22_bin-28,3,3,3,0,0,0,0,0,0,0,0,0,0.1111111111111111
ODIN-2013-BINNING-24_bin-3,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
ODIN-2013-BINNING-24_bin-4,3,3,0,0,0,0,0,1,0,0,1,0,0.12962962962962962
ODIN-2013-BINNING-3_bin-01,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
ODIN-2013-BINNING-3_bin-04,0,0,0,0,1,0,0,0,0,0,0,4,0.2222222222222222
ODIN-2013-BINNING-3_bin-05,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
ODIN-2013-BINNING-3_bin-06,0,0,0,2,0,0,0,0,0,0,0,2,0.2222222222222222
ODIN-2013-BINNING-3_bin-12,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
ODIN-2013-BINNING-3_bin-13,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
ODIN-2013-BINNING-3_bin-17,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
ODIN-2013-BINNING-3_bin-20,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
ODIN-2013-BINNING-4_bin-02,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
ODIN-2013-BINNING-4_bin-03,0,0,0,0,0,0,2,0,0,0,0,2,0.16666666666666666
ODIN-2013-BINNING-4_bin-04,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
ODIN-2013-BINNING-4_bin-05,3,0,3,0,0,0,0,0,1,0,0,2,0.21296296296296294
ODIN-2013-BINNING-4_bin-12,0,3,3,0,0,0,0,1,0,0,0,0,0.10185185185185185
ODIN-2013-BINNING-4_bin-24,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
ODIN-2013-BINNING-4_bin-26,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
ODIN-2013-BINNING-4_bin-27,0,0,0,0,1,0,0,0,0,0,0,2,0.2222222222222222
ODIN-2013-BINNING-4_bin-32,3,3,3,0,0,0,0,0,0,0,1,0,0.1388888888888889
ODIN-2013-BINNING-4_bin-34,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
ODIN-2013-BINNING-6_bin-07,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
ODIN-2013-BINNING-6_bin-10,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
ODIN-2013-BINNING-6_bin-23,0,3,3,0,0,0,0,1,0,0,0,0,0.10185185185185185
ODIN-2013-BINNING-6_bin-26,0,0,0,0,0,0,2,0,0,0,0,0,0.05555555555555555
ODIN-2013-BINNING-6_bin-27,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
ODIN-2013-BINNING-6_bin-32,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
ODIN-2013-BINNING-6_bin-35,0,0,0,0,1,0,0,0,0,0,0,0,0.1111111111111111
ODIN-2013-BINNING-9_bin-01,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
ODIN-2013-BINNING-9_bin-05,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
SRR10912806.17,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR10912806.18,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
SRR10912808.15,0,0,3,0,0,0,0,0,1,0,0,2,0.17592592592592593
SRR10912808.21,0,3,0,0,0,0,0,0,0,0,0,2,0.14814814814814814
SRR10912808.4,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
SRR10912809.12,0,3,0,0,0,0,0,0,0,0,0,2,0.14814814814814814
SRR10912809.9,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
SRR10912814.2,3,3,0,0,0,0,0,0,0,0,1,0,0.10185185185185185
SRR10912814.6,0,0,0,0,1,0,0,0,0,0,0,0,0.1111111111111111
SRR10912815.12,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
SRR10912815.22,0,0,0,0,1,0,0,0,0,0,0,2,0.2222222222222222
SRR10912820.16,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR10912820.9,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR10912821.3,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR10912822.10,0,0,0,0,1,0,0,0,0,0,0,0,0.1111111111111111
SRR10912823.2,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
SRR10912823.7,3,3,0,0,0,0,0,1,0,0,1,0,0.12962962962962962
SRR10912823.9,3,0,3,0,0,0,0,0,1,0,0,2,0.21296296296296294
SRR10912824.14,3,3,0,0,0,0,0,1,0,0,1,0,0.12962962962962962
SRR10912824.3,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
SRR10912825.25,0,0,0,2,0,0,0,0,0,1,0,0,0.1388888888888889
SRR10912825.9,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR10912826.10,0,0,0,2,0,0,0,0,0,1,0,0,0.1388888888888889
SRR10912826.11,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
SRR10912826.19,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR10912826.5,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR10912828.12,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
SRR10912828.14,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
SRR10912835.18,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR10912835.19,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
SRR10912843.8,0,0,0,0,0,0,0,0,0,0,7,0,0.027777777777777776
SRR10912844.10,0,0,0,0,0,0,0,7,0,0,7,0,0.05555555555555555
SRR10912844.11,3,3,0,0,0,0,0,0,0,0,0,0,0.07407407407407407
SRR10912844.19,0,0,0,0,0,0,0,0,0,0,7,0,0.027777777777777776
SRR10912847.13,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
SRR10912847.18,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
SRR10912848.1,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
SRR10912848.13,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
SRR10912848.4,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR10912848.6,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
SRR10912860.16,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR10912861.18,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
SRR10912861.2,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR10912868.28,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR10912869.13,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
SRR10912869.19,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
SRR10912869.21,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR10912870.1,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
SRR10912870.17,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR10912870.2,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
SRR10912870.7,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
SRR10912874.11,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR10912874.12,0,3,3,0,0,0,0,0,0,0,0,0,0.07407407407407407
SRR10912874.4,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
SRR10912875.13,0,3,3,0,0,0,0,0,0,0,0,0,0.07407407407407407
SRR10912875.6,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR10912886.22,0,0,0,0,0,0,0,0,0,1,1,0,0.05555555555555555
SRR10912886.26,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR10912886.29,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
SRR10912887.20,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR10912888.1,3,0,3,0,0,0,0,0,1,0,0,0,0.10185185185185185
SRR10912888.15,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR10912888.8,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
SRR10912889.2,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR10912890.1,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
SRR10912890.12,3,0,0,0,0,0,0,0,1,0,0,0,0.06481481481481481
SRR10912890.13,0,0,0,0,1,0,0,0,0,0,0,0,0.1111111111111111
SRR10912890.14,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
SRR10912890.18,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
SRR10912891.10,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
SRR10912891.4,3,0,3,0,0,0,0,0,1,0,0,0,0.10185185185185185
SRR10912891.6,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
SRR10912895.4,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR10912896.11,0,0,0,0,0,0,0,0,0,0,0,4,0.1111111111111111
SRR10912898.2,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
SRR11563380.1,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
SRR11563380.12,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
SRR11563380.20,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
SRR11563380.24,0,3,0,0,1,0,0,0,0,0,0,0,0.14814814814814814
SRR11563380.39,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR11563380.4,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
SRR11563380.9,3,3,3,0,0,0,0,0,0,0,0,0,0.1111111111111111
SRR11563580.115,0,3,3,0,0,0,0,0,0,0,0,0,0.07407407407407407
SRR11563580.119,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
SRR11563580.121,0,0,0,0,0,0,2,0,0,0,0,0,0.05555555555555555
SRR11563580.132,3,3,0,0,0,0,0,0,0,0,0,0,0.07407407407407407
SRR11563580.141,0,0,0,0,0,0,2,0,0,0,0,2,0.16666666666666666
SRR11563580.144,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR11563580.146,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR11563580.148,0,1,0,0,0,0,0,0,1,0,0,0,0.06481481481481481
SRR11563580.18,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
SRR11563580.29,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR11563580.52,0,3,3,0,0,0,0,0,0,0,0,0,0.07407407407407407
SRR11563580.53,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
SRR11563580.63,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR11563580.68,3,3,0,0,0,0,0,0,0,0,0,0,0.07407407407407407
SRR11563580.82,3,3,0,2,0,2,0,0,0,0,0,2,0.35185185185185186
SRR11563580.98,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR11563580.99,0,7,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
SRR11624504.11,0,0,0,0,0,0,0,0,0,1,0,2,0.1388888888888889
SRR11624504.19,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
SRR11624504.20,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
SRR11624504.22,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
SRR11624504.3,0,0,0,0,0,0,0,0,0,1,0,2,0.1388888888888889
SRR11624504.30,0,0,0,0,0,2,2,0,0,0,0,2,0.2222222222222222
SRR11625154.36,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
SRR11625412.13,0,0,0,0,1,0,0,0,0,0,0,4,0.2222222222222222
SRR11625412.4,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
SRR11627979.31,0,0,0,0,1,0,0,0,0,0,0,4,0.2222222222222222
SRR11658663.3,0,0,0,0,0,0,0,0,0,1,0,2,0.1388888888888889
SRR11658663.32,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
SRR11658663.36,0,0,0,0,0,0,0,0,0,0,0,4,0.1111111111111111
SRR11658663.4,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
SRR11826747.11,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
SRR13153264.15,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR13153303.10,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR13153303.2,0,0,0,0,0,0,0,0,0,7,0,0,0.027777777777777776
SRR13153303.3,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
SRR13153350.14,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
SRR13153350.4,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
SRR13153358.18,0,3,0,0,1,0,0,0,0,0,0,0,0.14814814814814814
SRR13153358.2,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
SRR13153358.6,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
SRR13153362.1,3,0,3,0,0,0,0,0,1,0,0,2,0.21296296296296294
SRR13153362.13,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
SRR13153362.6,0,3,0,0,1,0,0,0,0,0,0,0,0.14814814814814814
SRR13153388.10,0,0,0,0,1,0,0,0,0,1,1,2,0.2777777777777778
SRR13153388.8,3,0,3,0,0,0,0,0,1,0,0,2,0.21296296296296294
SRR13153392.13,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
SRR13153392.5,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
SRR13153429.10,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
SRR13153429.13,3,3,3,0,0,0,0,0,1,0,0,0,0.1388888888888889
SRR13153429.15,3,0,3,0,0,0,0,0,1,0,0,2,0.21296296296296294
SRR13153429.18,0,0,0,0,0,0,0,0,0,7,0,0,0.027777777777777776
SRR13153429.27,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR13153429.44,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
SRR13153429.49,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
SRR13153429.53,3,3,3,2,0,0,0,0,7,0,0,0,0.25
SRR13153429.64,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
SRR13153432.1,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR13153432.4,0,0,0,0,0,0,0,0,0,7,0,0,0.027777777777777776
SRR13153452.16,0,0,0,0,1,0,0,0,0,0,0,0,0.1111111111111111
SRR13153452.21,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
SRR13153452.27,3,0,3,0,0,0,0,0,1,0,0,2,0.21296296296296294
SRR13153452.31,3,3,3,0,0,0,0,0,1,0,0,0,0.1388888888888889
SRR13153452.8,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
SRR13153454.14,3,3,0,0,0,0,0,0,1,0,0,0,0.10185185185185185
SRR13153454.15,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR13153458.10,3,3,3,0,0,0,0,0,0,0,0,0,0.1111111111111111
SRR13153458.11,0,0,0,0,0,2,0,0,0,0,0,2,0.16666666666666666
SRR13153458.3,3,0,3,0,0,0,0,0,1,0,0,2,0.21296296296296294
SRR13153458.33,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
SRR13153458.35,3,3,0,0,0,0,0,0,0,0,0,0,0.07407407407407407
SRR13153458.5,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR13153459.24,3,3,0,0,0,0,0,0,0,0,0,0,0.07407407407407407
SRR13153459.27,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR13153459.4,3,0,3,0,0,0,0,0,1,0,0,2,0.21296296296296294
SRR13153459.9,0,0,0,0,0,2,0,0,0,0,0,2,0.16666666666666666
SRR13153474.17,0,0,0,0,0,0,0,0,0,7,0,0,0.027777777777777776
SRR13153482.14,0,0,0,0,0,0,0,0,0,7,0,0,0.027777777777777776
SRR13153482.16,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
SRR13153482.19,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
SRR13153482.3,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
SRR13153482.4,3,0,3,0,0,0,0,0,1,0,0,2,0.21296296296296294
SRR13153483.12,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
SRR13153483.13,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR13153483.15,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
SRR13153483.23,0,0,0,0,0,0,0,0,0,7,0,0,0.027777777777777776
SRR13153483.25,3,0,3,0,0,0,0,0,1,0,0,2,0.21296296296296294
SRR13153483.6,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
SRR13153484.28,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
SRR13153484.30,0,0,0,0,0,0,0,0,0,7,0,0,0.027777777777777776
SRR13153485.1,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR13153485.15,0,0,3,0,0,0,0,0,0,1,0,0,0.06481481481481481
SRR13153485.16,3,3,3,0,0,0,0,0,0,1,0,0,0.1388888888888889
SRR13153485.18,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
SRR13153485.21,3,0,3,0,0,0,0,0,1,0,0,2,0.21296296296296294
SRR13153485.24,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
SRR13153485.26,0,1,0,0,0,0,0,0,0,1,0,0,0.06481481481481481
SRR13153485.28,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR13153485.8,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
SRR13153486.2,0,0,0,0,0,0,0,0,0,7,0,0,0.027777777777777776
SRR13153486.21,0,0,3,0,0,0,0,0,0,1,0,0,0.06481481481481481
SRR13153486.26,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
SRR13153486.5,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
SRR13153486.8,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR13153511.18,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
SRR13153511.3,0,0,0,0,1,0,0,0,0,0,0,0,0.1111111111111111
SRR13153511.32,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
SRR13153516.7,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
SRR13153534.1,3,3,3,0,0,0,0,0,0,0,0,0,0.1111111111111111
SRR13153534.16,3,6,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
SRR13153534.31,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
SRR13153534.8,3,0,3,0,0,0,0,0,1,0,0,0,0.10185185185185185
SRR13153537.16,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
SRR13153537.5,0,0,0,0,0,0,0,1,0,0,0,0,0.027777777777777776
SRR13153544.14,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
SRR13153544.27,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
SRR13153544.31,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR13153544.6,3,0,3,0,0,0,0,0,1,0,0,0,0.10185185185185185
SRR13153544.8,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
SRR13153544.9,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
SRR13153554.13,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR13153554.22,0,0,0,0,0,0,0,0,0,7,0,0,0.027777777777777776
SRR13153554.23,0,0,0,0,0,0,0,1,0,0,0,2,0.1388888888888889
SRR13153554.30,0,0,0,0,1,0,0,0,0,0,0,0,0.1111111111111111
SRR13153554.36,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
SRR13153554.6,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR13153554.7,0,0,3,0,0,0,0,0,1,0,0,0,0.06481481481481481
SRR3233381.12,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
SRR3233381.18,0,0,0,0,0,0,0,1,1,0,1,0,0.08333333333333333
SRR3233381.32,3,0,3,0,0,0,0,0,1,0,0,2,0.21296296296296294
SRR3233381.33,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
SRR3233381.40,0,0,0,2,0,0,0,1,0,0,0,2,0.25
SRR3233381.53,0,0,0,0,0,0,0,0,0,1,1,0,0.05555555555555555
SRR3233381.62,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
SRR3233381.63,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
SRR3233381.70,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
SRR3233381.71,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR3233383.13,0,0,0,0,1,2,0,0,0,0,0,0,0.1111111111111111
SRR3233383.21,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
SRR3233383.23,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
SRR3233383.28,3,3,0,0,0,0,0,0,0,0,0,0,0.07407407407407407
SRR3233383.3,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR3233383.30,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
SRR3233383.35,0,0,0,0,0,0,0,0,1,1,0,0,0.05555555555555555
SRR3233383.48,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
SRR3233383.52,0,0,0,0,0,0,0,0,0,0,1,2,0.1388888888888889
SRR3233383.58,3,3,3,0,0,0,0,0,1,0,0,0,0.1388888888888889
SRR3233383.63,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR3233383.70,0,0,0,0,0,0,0,1,1,0,1,0,0.08333333333333333
SRR4004175.1,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
SRR4004175.10,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
SRR4004175.26,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR4004175.32,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
SRR4004175.34,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
SRR4004175.51,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
SRR4004175.55,0,0,0,2,1,0,0,0,0,0,0,0,0.2222222222222222
SRR4004175.8,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR4004175.9,0,0,0,0,0,0,0,1,1,0,1,0,0.08333333333333333
SRR4028167.17,0,0,0,0,0,0,2,0,0,0,0,0,0.05555555555555555
SRR4028167.28,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
SRR5262292.11,0,3,0,0,0,0,0,0,0,0,0,2,0.14814814814814814
SRR5262292.23,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
SRR5262292.24,0,0,0,0,0,0,0,1,0,0,0,0,0.027777777777777776
SRR5262292.27,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
SRR5262292.39,3,3,3,0,0,0,0,0,0,0,1,0,0.1388888888888889
SRR5262292.59,0,0,0,0,0,0,0,0,0,1,0,2,0.1388888888888889
SRR5262292.6,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR5262292.70,3,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
SRR5262292.76,0,0,0,0,1,0,0,0,0,0,0,0,0.1111111111111111
SRR5262292.80,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
SRR5262292.85,0,0,0,0,0,2,0,0,0,0,0,7,0.16666666666666666
SRR5262292.93,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
SRR5262292.94,0,0,0,0,0,2,0,0,0,0,0,0,0.05555555555555555
SRR5262368.10,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR5262368.38,0,0,0,0,0,0,2,0,0,0,0,0,0.05555555555555555
SRR5262368.39,0,0,0,0,0,2,0,0,0,0,0,0,0.05555555555555555
SRR5262368.46,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
SRR5262368.55,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR5262368.6,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
SRR5429424.28,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
SRR5429424.33,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
SRR5429424.6,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
SRR5819239.100,0,3,0,0,0,0,0,0,0,0,1,0,0.06481481481481481
SRR5819239.102,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
SRR5819239.103,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
SRR5819239.109,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR5819239.122,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR5819239.123,0,0,0,0,0,0,2,0,0,0,0,0,0.05555555555555555
SRR5819239.151,3,3,0,0,0,0,0,0,0,0,0,0,0.07407407407407407
SRR5819239.155,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
SRR5819239.159,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
SRR5819239.171,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
SRR5819239.175,0,0,0,0,0,0,2,0,0,0,0,2,0.16666666666666666
SRR5819239.180,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
SRR5819239.191,3,3,0,2,0,2,0,0,0,0,0,2,0.35185185185185186
SRR5819239.192,0,7,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
SRR5819239.26,0,3,3,0,0,0,0,0,0,0,0,0,0.07407407407407407
SRR5819239.29,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR5819239.30,0,0,0,0,0,0,2,0,0,0,0,0,0.05555555555555555
SRR5819239.37,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR5819239.4,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR5819239.40,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
SRR5819239.41,0,0,3,0,0,0,0,0,0,1,0,0,0.06481481481481481
SRR5819239.51,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
SRR5819239.58,3,3,0,0,0,0,0,0,0,0,0,0,0.07407407407407407
SRR5819239.66,0,0,0,0,0,0,2,0,0,0,0,2,0.16666666666666666
