members,K00024,K00169,K00170,K00172,K00174,K00175,K00176,K00177,K01677,K01678,K01902,K01903,K01959,K01960,M00620
bulkbins-MOSAIC-MIME-BINNING-1203_bin-016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1203_bin-022,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1203_bin-026,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1203_bin-035,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1203_bin-068,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1203_bin-070,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-1203_bin-091,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1203_bin-097,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-1203_bin-099,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-1203_bin-101,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1203_bin-103,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1203_bin-unbinned,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1303_bin-001,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-1303_bin-012,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1303_bin-023,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1303_bin-024,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1303_bin-026,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1303_bin-031,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1303_bin-043,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1303_bin-062,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1303_bin-064,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1303_bin-067,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-1303_bin-070,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-1303_bin-073,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-1303_bin-078,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1303_bin-102,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0.17857142857142858
bulkbins-MOSAIC-MIME-BINNING-1303_bin-110,18,0,0,0,0,0,0,0,0,0,9,6,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-1303_bin-112,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-1303_bin-129,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1303_bin-131,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1303_bin-unbinned,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1403_bin-001,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-1403_bin-006,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1403_bin-014,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-1403_bin-023,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1403_bin-025,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-1403_bin-035,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1403_bin-037,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-1403_bin-042,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1403_bin-049,3,0,0,0,2,0,0,0,0,0,3,0,0,0,0.25
bulkbins-MOSAIC-MIME-BINNING-1403_bin-077,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1403_bin-082,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1403_bin-083,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1403_bin-085,3,0,0,0,0,0,0,0,0,0,6,6,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-1403_bin-089,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-1403_bin-091,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1403_bin-108,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1403_bin-unbinned,3,0,0,0,4,2,0,0,0,0,6,3,0,0,0.35714285714285715
bulkbins-MOSAIC-MIME-BINNING-1503_bin-001,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-1503_bin-009,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1503_bin-012,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-1503_bin-020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1503_bin-021,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1503_bin-026,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1503_bin-029,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1503_bin-043,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-1503_bin-077,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-1503_bin-083,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1503_bin-092,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1503_bin-093,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-1503_bin-096,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1503_bin-101,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1503_bin-106,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1503_bin-107,9,0,0,0,0,0,0,0,0,0,6,3,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-1503_bin-115,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1503_bin-121,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1503_bin-126,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1503_bin-130,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1503_bin-unbinned,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-1603_bin-001,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-1603_bin-030,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-1603_bin-031,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-1603_bin-034,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-1603_bin-038,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1603_bin-041,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1603_bin-065,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1603_bin-075,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1603_bin-079,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1603_bin-082,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-1603_bin-083,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1603_bin-086,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1603_bin-091,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1603_bin-092,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1603_bin-101,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1603_bin-110,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1703_bin-003,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1703_bin-005,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-1703_bin-010,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-1703_bin-026,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1703_bin-031,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1703_bin-040,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1703_bin-041,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1703_bin-043,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1703_bin-045,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1703_bin-046,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1703_bin-049,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1703_bin-063,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-1703_bin-072,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1703_bin-081,21,0,0,0,0,0,0,0,0,0,9,12,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-1703_bin-089,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1703_bin-101,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1703_bin-104,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1703_bin-108,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1703_bin-114,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1703_bin-117,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1703_bin-125,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1703_bin-131,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-1703_bin-163,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-1703_bin-168,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1703_bin-unbinned,3,0,0,0,0,0,0,0,0,0,3,0,0,2,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-17_bin-04,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-17_bin-18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-17_bin-26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-17_bin-30,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-17_bin-32,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-17_bin-36,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-17_bin-38,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-17_bin-40,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-17_bin-45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-17_bin-46,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-17_bin-67,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-17_bin-78,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-17_bin-95,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-17_bin-unbinned,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-1803_bin-17,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-1803_bin-30,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1803_bin-40,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1803_bin-43,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1803_bin-49,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-1803_bin-unbinned,0,0,0,0,0,2,0,0,0,0,3,6,0,0,0.17857142857142858
bulkbins-MOSAIC-MIME-BINNING-1903_bin-012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1903_bin-026,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1903_bin-030,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1903_bin-051,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-1903_bin-053,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-1903_bin-082,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1903_bin-093,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-1903_bin-110,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1903_bin-119,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-1903_bin-127,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-1903_bin-129,6,0,0,0,0,0,0,0,0,0,3,3,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-1903_bin-137,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-1903_bin-140,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-1903_bin-unbinned,3,0,0,0,2,0,0,0,0,0,3,0,0,2,0.32142857142857145
bulkbins-MOSAIC-MIME-BINNING-2003_bin-013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2003_bin-030,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2003_bin-031,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2003_bin-036,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-2003_bin-040,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2003_bin-042,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2003_bin-059,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2003_bin-061,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2003_bin-073,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2003_bin-083,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2003_bin-095,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-2003_bin-099,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2003_bin-110,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2003_bin-lowDepth,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2003_bin-unbinned,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2103_bin-002,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2103_bin-024,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2103_bin-027,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2103_bin-035,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2103_bin-043,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-2103_bin-045,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2103_bin-046,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-2103_bin-052,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2103_bin-053,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2103_bin-059,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2103_bin-064,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2103_bin-067,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2103_bin-081,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2103_bin-100,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2103_bin-101,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2103_bin-unbinned,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-2203_bin-02,0,0,0,0,2,0,0,0,0,0,3,3,0,0,0.17857142857142858
bulkbins-MOSAIC-MIME-BINNING-2203_bin-03,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2203_bin-06,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-2203_bin-13,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2203_bin-20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2203_bin-24,3,0,0,0,2,2,0,0,0,0,3,0,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-2203_bin-25,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2203_bin-32,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2203_bin-35,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2203_bin-43,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0.17857142857142858
bulkbins-MOSAIC-MIME-BINNING-2203_bin-54,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2203_bin-60,3,0,3,3,0,2,0,0,0,0,0,3,0,0,0.32142857142857145
bulkbins-MOSAIC-MIME-BINNING-2203_bin-unbinned,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2303_bin-002,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2303_bin-004,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2303_bin-005,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2303_bin-006,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2303_bin-007,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2303_bin-023,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2303_bin-046,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2303_bin-047,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2303_bin-056,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2303_bin-058,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-2303_bin-059,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2303_bin-075,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2303_bin-084,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2303_bin-100,6,0,0,0,0,0,0,0,0,0,27,21,0,0,0.2857142857142857
bulkbins-MOSAIC-MIME-BINNING-2303_bin-103,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2303_bin-108,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2303_bin-115,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2303_bin-116,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2303_bin-117,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.07142857142857142
